quid	description	exampleTrue	exampleFalse	run	subList	completionUrl	triple	name
4b4fee58-b142-4c0c-a9ff-ef3bf079203e	I know that (a/an) recliner is square as most or all other things similar to (a/an) recliner are square. 	I know that (a/an) chocoloate_cake is sweet as most or all other things similar to (a/an) chocoloate_cake are sweet. 	I know that (a/an) table is transparent as most or all other things similar to (a/an) table are transparent. 	4	1	https://piasommerauer.github.io/annotation	implied_category-square-recliner	Agree or disagree (run4-expert_inspection3-batch1-40-40)
52bbea84-f036-48a1-a8f1-68446090a179	``Recliner'' is one of the first things which come to mind when I hear ``square' because (a/an) recliner is a typical example of things which are square'. 	``Mouse'' is one of the first things which come to mind when I hear ``small' because (a/an) mouse is a typical example of things which are small'. 	``Dog'' is one of the first things which come to mind when I hear ``small' because (a/an) dog is a typical example of things which are small'. 	4	1	https://piasommerauer.github.io/annotation	typical_of_property-square-recliner	Agree or disagree (run4-expert_inspection3-batch1-40-40)
22315a31-6ffc-4d92-b0d6-f2f25cfe1266	``Square'' is one for the first things which come to mind when I hear ``recliner' because square is one of the typical shapes of (a/an) recliner'.	``Heavy'' is one for the first things which come to mind when I hear ``rock' because heavy is one of the typical weights of (a/an) rock'.	``Green'' is one for the first things which come to mind when I hear ``raspberry' because green is one of the typical colors of (a/an) raspberry'.	4	1	https://piasommerauer.github.io/annotation	typical_of_concept-square-recliner	Agree or disagree (run4-expert_inspection3-batch1-40-40)
65e66acd-572e-4ba5-b335-3e0a0aed3b4d	I know that being square is necessary for many things (a/an) recliner does or is used for. 	I know that being sharp is necessary for many things (a/an) razor does or is used for. 	I know that being colorful is necessary for many things (a/an) dress does or is used for. 	4	1	https://piasommerauer.github.io/annotation	affording_activity-square-recliner	Agree or disagree (run4-expert_inspection3-batch1-40-40)
5d810776-62f2-4f7c-893a-ef7f58f1605e	You can find (a/an) recliner which is square. Square is one of a few possible shapes (a/an) recliner usually has. There is only a limited range of possible shapes.	You can find (a/an) pepper which is red. Red is one of a few possible colors (a/an) pepper usually has. There is only a limited range of possible colors.	You can find (a/an) t-shirt which is red. Red is one of a few possible colors (a/an) t-shirt usually has. There is only a limited range of possible colors.	4	1	https://piasommerauer.github.io/annotation	variability_limited-square-recliner	Agree or disagree (run4-expert_inspection3-batch1-40-40)
6962fae0-19bb-43f6-b18e-fb7b4d3c7593	You can find (a/an) recliner which is square. Square is one of many possible shapes (a/an) recliner usually has. The range of shapes is almost unlimited. 	You can find (a/an) flower which is purple. Purple is one of many possible colors (a/an) flower usually has. The range of colors is almost unlimited. 	You can find (a/an) carrot which is orange. Orange is one of many possible colors (a/an) carrot usually has. The range of colors is almost unlimited. 	4	1	https://piasommerauer.github.io/annotation	variability_open-square-recliner	Agree or disagree (run4-expert_inspection3-batch1-40-40)
5449ca07-cbb9-4d75-b47b-a62222565bc4	I could say (a/an) recliner is square, but I would most certainly not mean it literally.	"I could say (a/an) anger is hot, but I would most certainly not mean it literally.
I could say (a/an) person is cold, but I would most certainly not mean it literally.
I could say (a/an) story is dark, but I would most certainly not mean it literally."	"I could say (a/an) fire is hot, but I would most certainly not mean it literally.
I could say (a/an) stone is heavy, but I would most certainly not mean it literally.
I could say (a/an) argument is liquid, but I would most certainly not mean it literally."	4	1	https://piasommerauer.github.io/annotation	creative-square-recliner	Agree or disagree (run4-expert_inspection3-batch1-40-40)
1c163c31-b434-451c-9d61-1c7edc28f40f	I think (a/an) recliner can be square, but this is rare or uncommon.	I think (a/an) snail can be purple, but this is rare or uncommon.	I think (a/an) bell pepper can be green, but this is rare or uncommon.	4	1	https://piasommerauer.github.io/annotation	rare-square-recliner	Agree or disagree (run4-expert_inspection3-batch1-40-40)
51365b9b-2380-4fbc-94eb-d50f176cef9a	Usually, (a/an) recliner is not square, but there could be a highly unusual situation in which (a/an) recliner is square.	Usually, (a/an) pony is not blue, but there could be a highly unusual situation in which (a/an) pony is blue.	Usually, (a/an) beer is not brown, but there could be a highly unusual situation in which (a/an) beer is brown.	4	1	https://piasommerauer.github.io/annotation	unusual-square-recliner	Agree or disagree (run4-expert_inspection3-batch1-40-40)
2729e7e1-12b3-4222-8087-1e17978b3869	I think it is impossible for (a/an) recliner to be square.	I think it is impossible for (a/an) flame to be frozen.	I think it is impossible for (a/an) book to be light.	4	1	https://piasommerauer.github.io/annotation	impossible-square-recliner	Agree or disagree (run4-expert_inspection3-batch1-40-40)
53d32e67-a3b0-4b23-b84d-cc33efa62cae	I could say (a/an) leopard is yellow, but I would most certainly not mean it literally.	"I could say (a/an) anger is hot, but I would most certainly not mean it literally.
I could say (a/an) person is cold, but I would most certainly not mean it literally.
I could say (a/an) story is dark, but I would most certainly not mean it literally."	"I could say (a/an) fire is hot, but I would most certainly not mean it literally.
I could say (a/an) stone is heavy, but I would most certainly not mean it literally.
I could say (a/an) argument is liquid, but I would most certainly not mean it literally."	4	1	https://piasommerauer.github.io/annotation	creative-yellow-leopard	Agree or disagree (run4-expert_inspection3-batch1-40-40)
0dac804c-0863-4c83-9677-29d89fb63886	I think (a/an) leopard can be yellow, but this is rare or uncommon.	I think (a/an) tomato can be yellow, but this is rare or uncommon.	I think (a/an) grizzly bear can be grey, but this is rare or uncommon.	4	1	https://piasommerauer.github.io/annotation	rare-yellow-leopard	Agree or disagree (run4-expert_inspection3-batch1-40-40)
49ece371-a0d7-4711-aedd-77c036ec82c3	Usually, (a/an) leopard is not yellow, but there could be a highly unusual situation in which (a/an) leopard is yellow.	Usually, (a/an) dog is not green, but there could be a highly unusual situation in which (a/an) dog is green.	Usually, (a/an) razor is not sharp, but there could be a highly unusual situation in which (a/an) razor is sharp.	4	1	https://piasommerauer.github.io/annotation	unusual-yellow-leopard	Agree or disagree (run4-expert_inspection3-batch1-40-40)
4a06ad74-f151-4c83-88e9-c4eedd0b9dd7	I think it is impossible for (a/an) leopard to be yellow.	I think it is impossible for (a/an) steam to be solid.	I think it is impossible for (a/an) flame to be orange.	4	1	https://piasommerauer.github.io/annotation	impossible-yellow-leopard	Agree or disagree (run4-expert_inspection3-batch1-40-40)
2e983dad-26e2-4dd1-9912-984eb207beab	I know that (a/an) pen is round as most or all other things similar to (a/an) pen are round. 	I know that (a/an) chocoloate_cake is sweet as most or all other things similar to (a/an) chocoloate_cake are sweet. 	I know that (a/an) table is transparent as most or all other things similar to (a/an) table are transparent. 	4	1	https://piasommerauer.github.io/annotation	implied_category-round-pen	Agree or disagree (run4-expert_inspection3-batch1-40-40)
9d207395-bda1-4c31-9727-2340c2c3c512	``Pen'' is one of the first things which come to mind when I hear ``round' because (a/an) pen is a typical example of things which are round'. 	``Mouse'' is one of the first things which come to mind when I hear ``small' because (a/an) mouse is a typical example of things which are small'. 	``Dog'' is one of the first things which come to mind when I hear ``small' because (a/an) dog is a typical example of things which are small'. 	4	1	https://piasommerauer.github.io/annotation	typical_of_property-round-pen	Agree or disagree (run4-expert_inspection3-batch1-40-40)
1712512a-9dd1-4a66-a363-a0ea6ff38d1a	``Round'' is one for the first things which come to mind when I hear ``pen' because round is one of the typical shapes of (a/an) pen'.	``Spicy'' is one for the first things which come to mind when I hear ``chili_pepper' because spicy is one of the typical tastes of (a/an) chili_pepper'.	``Sweet'' is one for the first things which come to mind when I hear ``spinach' because sweet is one of the typical tastes of (a/an) spinach'.	4	1	https://piasommerauer.github.io/annotation	typical_of_concept-round-pen	Agree or disagree (run4-expert_inspection3-batch1-40-40)
5c16eb6f-1b19-4547-986c-19bf219d8e0d	I know that being round is necessary for many things (a/an) pen does or is used for. 	I know that being sharp is necessary for many things (a/an) razor does or is used for. 	I know that being colorful is necessary for many things (a/an) dress does or is used for. 	4	1	https://piasommerauer.github.io/annotation	affording_activity-round-pen	Agree or disagree (run4-expert_inspection3-batch1-40-40)
4aaf4e5e-388b-46ee-815b-51e22b7fe99a	You can find (a/an) pen which is round. Round is one of a few possible shapes (a/an) pen usually has. There is only a limited range of possible shapes.	You can find (a/an) apple which is green. Green is one of a few possible colors (a/an) apple usually has. There is only a limited range of possible colors.	You can find (a/an) car which is white. White is one of a few possible colors (a/an) car usually has. There is only a limited range of possible colors.	4	1	https://piasommerauer.github.io/annotation	variability_limited-round-pen	Agree or disagree (run4-expert_inspection3-batch1-40-40)
b1b27814-fb5f-4ff5-8a7f-d5c0e67e42bc	You can find (a/an) pen which is round. Round is one of many possible shapes (a/an) pen usually has. The range of shapes is almost unlimited. 	You can find (a/an) flower which is purple. Purple is one of many possible colors (a/an) flower usually has. The range of colors is almost unlimited. 	You can find (a/an) carrot which is orange. Orange is one of many possible colors (a/an) carrot usually has. The range of colors is almost unlimited. 	4	1	https://piasommerauer.github.io/annotation	variability_open-round-pen	Agree or disagree (run4-expert_inspection3-batch1-40-40)
9099d88c-f263-475f-a77b-4563bb42d192	I know that (a/an) washer can roll/be used for rolling as most or all other things similar to (a/an) washer roll. 	I know that (a/an) apple_tree can grow/be used for growing as most or all other things similar to (a/an) apple_tree grow. 	I know that (a/an) worm can run/be used for runing as most or all other things similar to (a/an) worm run. 	4	1	https://piasommerauer.github.io/annotation	implied_category-roll-washer	Agree or disagree (run4-expert_inspection3-batch1-40-40)
06933e11-d8ed-447d-8061-05e6be14beb6	``Washer'' is one of the first things which come to mind when I hear ``roll' because (a/an) washer is a typical example of things which roll/are used for rolling'. 	``Cat'' is one of the first things which come to mind when I hear ``purr' because (a/an) cat is a typical example of things which purr/are used for purring'. 	``Dog'' is one of the first things which come to mind when I hear ``run' because (a/an) dog is a typical example of things which run/are used for runing'. 	4	1	https://piasommerauer.github.io/annotation	typical_of_property-roll-washer	Agree or disagree (run4-expert_inspection3-batch1-40-40)
a0bdd379-e500-42c0-be33-26afe944836f	``Roll'' is one for the first things which come to mind when I hear ``washer' because rolling is one of the typical movements of (a/an) washer'.	``Paint'' is one for the first things which come to mind when I hear ``brush' because painting is one of the typical activities of (a/an) brush'.	``Throw'' is one for the first things which come to mind when I hear ``apple' because throwing is one of the typical activites of (a/an) apple'.	4	1	https://piasommerauer.github.io/annotation	typical_of_concept-roll-washer	Agree or disagree (run4-expert_inspection3-batch1-40-40)
934bd273-ed16-4773-96f7-1f5e9a28c0bf	All or most  washer(s) can roll/be used for rolling. This is not what they normally do or are used for. 	All or most  toothbrush(s) can paint/be used for painting. This is not what they normally do or are used for. 	All or most  brush(s) can paint/be used for painting. This is not what they normally do or are used for. 	4	1	https://piasommerauer.github.io/annotation	afforded_unusual-roll-washer	Agree or disagree (run4-expert_inspection3-batch1-40-40)
9605daf6-5206-42d0-822f-645c466aa00f	I know that all or most washer(s) roll regularly or are used for rolling regularly. 	I know that all or most candle(s) burn regularly or are used for burning regularly. 	I know that all or most T-shirt(s) wrap regularly or are used for wraping regularly. 	4	1	https://piasommerauer.github.io/annotation	afforded_usual-roll-washer	Agree or disagree (run4-expert_inspection3-batch1-40-40)
05f6f90d-caa2-41bf-9c61-69f06664277a	You can find (a/an) washer which can roll/be used for rolling. This distinguishes a certain type of washer from others. 	You can find (a/an) dog which can hunt/be used for hunting. This distinguishes a certain type of dog from others. 	You can find (a/an) dog which can breathe/be used for breathing. This distinguishes a certain type of dog from others. 	4	1	https://piasommerauer.github.io/annotation	variability_limited-roll-washer	Agree or disagree (run4-expert_inspection3-batch1-40-40)
f4525c46-d46e-4cbe-b776-5f924d7ebe42	I could say (a/an) washer rolls/is used for rolling, but I would most certainly not mean it literally.	"I could say (a/an) idea grows/is used for growing, but I would most certainly not mean it literally.
I could say (a/an) person glows/is used for glowing, but I would most certainly not mean it literally.
I could say (a/an) thought burns/is used for burning, but I would most certainly not mean it literally."	"I could say (a/an) plant grows/is used for growing, but I would most certainly not mean it literally.
I could say (a/an) situation smiles/is used for smileing, but I would most certainly not mean it literally.
I could say (a/an) candle burns/is used for burning, but I would most certainly not mean it literally."	4	1	https://piasommerauer.github.io/annotation	creative-roll-washer	Agree or disagree (run4-expert_inspection3-batch1-40-40)
81b1b073-e0d6-4b35-854e-15857ba6f1c5	I think there is a washer  which can roll/be used for rolling, but this is rare or uncommon.	I think there is a student  which can teach/be used for teaching, but this is rare or uncommon.	I think there is a teacher  which can teach/be used for teaching, but this is rare or uncommon.	4	1	https://piasommerauer.github.io/annotation	rare-roll-washer	Agree or disagree (run4-expert_inspection3-batch1-40-40)
66f5ceba-4c19-4993-a593-03223c95f43c	Usually, (a/an) washer cannot roll/be used for rolling, but there could be a highly unusual situation in which (a/an) washer can roll.	Usually, (a/an) dog cannot speak/be used for speaking, but there could be a highly unusual situation in which (a/an) dog can speak.	Usually, (a/an) dog cannot bark/be used for barking, but there could be a highly unusual situation in which (a/an) dog can bark.	4	1	https://piasommerauer.github.io/annotation	unusual-roll-washer	Agree or disagree (run4-expert_inspection3-batch1-40-40)
1baff489-6c23-448e-8a88-74adc16862a1	I think it is impossible for (a/an) washer to roll/be used for rolling.	I think it is impossible for (a/an) rock to float/be used for floating.	I think it is impossible for (a/an) metal to melt/be used for melting.	4	1	https://piasommerauer.github.io/annotation	impossible-roll-washer	Agree or disagree (run4-expert_inspection3-batch1-40-40)
b3ee3830-ee90-4a1b-afa6-42b0d79555a1	I know that (a/an) plaice can lay_eggs/be used for laying eggs as most or all other things similar to (a/an) plaice lay_eggs. 	I know that (a/an) dog can breathe/be used for breathing as most or all other things similar to (a/an) dog breathe. 	I know that (a/an) cat can meow/be used for meowing as most or all other things similar to (a/an) cat meow. 	4	1	https://piasommerauer.github.io/annotation	implied_category-lay_eggs-plaice	Agree or disagree (run4-expert_inspection3-batch1-40-40)
e6b98f86-2940-4398-8d29-85df28dc579e	``Plaice'' is one of the first things which come to mind when I hear ``lay_eggs' because (a/an) plaice is a typical example of things which lay_eggs/are used for laying eggs'. 	``Knife'' is one of the first things which come to mind when I hear ``cut' because (a/an) knife is a typical example of things which cut/are used for cuting'. 	``Hamster'' is one of the first things which come to mind when I hear ``kill' because (a/an) hamster is a typical example of things which kill/are used for killing'. 	4	1	https://piasommerauer.github.io/annotation	typical_of_property-lay_eggs-plaice	Agree or disagree (run4-expert_inspection3-batch1-40-40)
8c026a3d-69a2-4364-a69b-d89166aafe7a	``Lay_eggs'' is one for the first things which come to mind when I hear ``plaice' because laying eggs is one of the typical activities of (a/an) plaice'.	``Cut'' is one for the first things which come to mind when I hear ``knife' because cuting is one of the typical activities of (a/an) knife'.	``Float'' is one for the first things which come to mind when I hear ``needle' because floating is one of the typical activities of (a/an) needle'.	4	1	https://piasommerauer.github.io/annotation	typical_of_concept-lay_eggs-plaice	Agree or disagree (run4-expert_inspection3-batch1-40-40)
8f32b15d-b32f-4bb4-b6a6-ebd97395e501	All or most  plaice(s) can lay_eggs/be used for laying eggs. This is not what they normally do or are used for. 	All or most  fork(s) can fight/be used for fighting. This is not what they normally do or are used for. 	All or most  brush(s) can fly/be used for flying. This is not what they normally do or are used for. 	4	1	https://piasommerauer.github.io/annotation	afforded_unusual-lay_eggs-plaice	Agree or disagree (run4-expert_inspection3-batch1-40-40)
32060deb-6280-4406-bcd4-13be814de61c	I know that all or most plaice(s) lay_eggs regularly or are used for laying eggs regularly. 	I know that all or most student(s) study regularly or are used for studying regularly. 	I know that all or most jeans(s) clean regularly or are used for cleaning regularly. 	4	1	https://piasommerauer.github.io/annotation	afforded_usual-lay_eggs-plaice	Agree or disagree (run4-expert_inspection3-batch1-40-40)
321a9547-3662-46f6-a6bd-beb1350727c5	You can find (a/an) plaice which can lay_eggs/be used for laying eggs. This distinguishes a certain type of plaice from others. 	You can find (a/an) knife which can cook/be used for cooking. This distinguishes a certain type of knife from others. 	You can find (a/an) book which can read/be used for reading. This distinguishes a certain type of book from others. 	4	1	https://piasommerauer.github.io/annotation	variability_limited-lay_eggs-plaice	Agree or disagree (run4-expert_inspection3-batch1-40-40)
151f5d82-e9ec-4730-866f-c148d3b0ca2b	I could say (a/an) plaice lays eggs/is used for laying eggs, but I would most certainly not mean it literally.	"I could say (a/an) idea grows/is used for growing, but I would most certainly not mean it literally.
I could say (a/an) person glows/is used for glowing, but I would most certainly not mean it literally.
I could say (a/an) thought burns/is used for burning, but I would most certainly not mean it literally."	"I could say (a/an) plant grows/is used for growing, but I would most certainly not mean it literally.
I could say (a/an) situation smiles/is used for smileing, but I would most certainly not mean it literally.
I could say (a/an) candle burns/is used for burning, but I would most certainly not mean it literally."	4	1	https://piasommerauer.github.io/annotation	creative-lay_eggs-plaice	Agree or disagree (run4-expert_inspection3-batch1-40-40)
4e52f42d-7b4f-47d2-98ba-cb51b2c17d83	I think there is a plaice  which can lay_eggs/be used for laying eggs, but this is rare or uncommon.	I think there is a student  which can teach/be used for teaching, but this is rare or uncommon.	I think there is a teacher  which can teach/be used for teaching, but this is rare or uncommon.	4	1	https://piasommerauer.github.io/annotation	rare-lay_eggs-plaice	Agree or disagree (run4-expert_inspection3-batch1-40-40)
48b688d9-f844-474b-8565-613c0efbb43c	Usually, (a/an) plaice cannot lay_eggs/be used for laying eggs, but there could be a highly unusual situation in which (a/an) plaice can lay_eggs.	Usually, (a/an) hot dog cannot walk/be used for walking, but there could be a highly unusual situation in which (a/an) hot dog can walk.	Usually, (a/an) cat cannot run/be used for runing, but there could be a highly unusual situation in which (a/an) cat can run.	4	1	https://piasommerauer.github.io/annotation	unusual-lay_eggs-plaice	Agree or disagree (run4-expert_inspection3-batch1-40-40)
93662e06-b868-4615-ab2b-61f101004b04	I think it is impossible for (a/an) plaice to lay_eggs/be used for laying eggs.	I think it is impossible for (a/an) rock to float/be used for floating.	I think it is impossible for (a/an) metal to melt/be used for melting.	4	1	https://piasommerauer.github.io/annotation	impossible-lay_eggs-plaice	Agree or disagree (run4-expert_inspection3-batch1-40-40)
